ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT DESCRIPTION,CDC DATE,COC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,TIF SUBSIDY PERCENTAGE,AFFORDABLE UNITS,WARD,COMMUNITY AREA,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
11434,LaSalle Central,Presence Health Network,200 S Wacker Dr,,"Presence Health Network Strategic Development Program comprises several redevelopment projects with a multi-year roll out with a total estimated budget of $27.8 million.  The TIF application involves five projects and a description of these projects follows below: 

The relocation of Presence Health's corporate headquarters to 200 S. Wacker Drive in the Loop community area.  The project consisted of the interior build out of 46,200 square feet to accommodate approximately 200 corporate staff employees.  The project was completed in October 2013 at a cost of $13,361,042.

Presence Saints Mary and Elizabeth Medical Center, Center for Cancer & Specialty Care located at 2216 W. Thomas in the West Town community area.  The project consist of the redevelopment of a former religious convent.  The project is anticipated to be completed late in 2016 at a cost of approximately $12.3 million.  This comprehensive cancer care center will fill the need for advanced radiation therapy in Chicago's west side.  The estimated job creation is 12 new and retained permanent jobs and 155 temporary construction jobs.

Avondale Presence Neighborhood Medical Home located at 2933 N. California Avenue in the Avondale community area.  The project consist of the redevelopment of leased space in a new medical office building.  The project was completed in November 2014 at a cost of $472,000.  The estimated job creation is 9 permanent jobs.

Calumet Heights Unite Here Presence Neighborhood Medical Home located at 9000 S. Stoney Island Avenue in the Calumet Heights community area.  The project consists of the rehabilitation of an established Presence Medical Group physicians' practice on the city's south side.  The project is anticipated to be completed in 2016 at a cost of $500,000.  The estimated job creation is 5 permanent jobs.

Belmont-Cragin Presence Neighborhood Medical Home located at 5322 W. Fullerton Avenue in the Belmont-Cragin community area.  The project consist of the rehabilitation of a Presence Medical Group primary care practice which is currently located at 5322 W. Fullerton Avenue, however, may be moved to a new site in the community that better accommodates expanded services.  The project is anticipated to be completed in 2016 at a cost of $500,000.  The estimated job creation is 9 permanent jobs.",01/17/2018,,5553009,27765043,20,,42,Loop,1173852.673801458,1899369.98024051,41.87928364,-87.637100704,"(41.87928363996398, -87.63710070443776)"
1372,Lawrence/Broadway,Uptown Broadway Building,4703 N Broadway,"Theus Property Holdings, LLC","Located in the Uptown community, the project rehabilitated a 3-story building with 17,000 square feet of commercial and office space.  The building received new HVAC, electrical systems and the exterior of the building was rehabbed.",01/11/2007,11/05/2013,1452860,4909223,29.59,,"48,46",Uptown,1167754.141309367,1931419.769302789,41.967363587,-87.658567344,"(41.9673635873824, -87.65856734441053)"
1344,Archer Courts,Archer Courts - Phase II - Townhomes,2220 S Princeton Av,Chicago Community Dev Corp,New construction; 43 townhomes,05/12/1999,,3000000,15000000,20,145,25,Armour Square,1174523.05432249,1889516.332816965,41.852229608,-87.634933548,"(41.85222960849175, -87.63493354758354)"
11041,47th/State,IGA - CBE - Burke HS,5356 S Dr Martin Luther King Jr Dr,Chicago Public Schools,Burke High School - IGA pending,08/12/2013,,1000000,1200000,83.33,,3,Washington Park,1179801.46915742,1869357.523355498,41.796792845,-87.616178092,"(41.79679284535837, -87.61617809193172)"
10637,24th/Michigan,IGA - PBC - Library - Chinatown,2101 S Archer Av,Public Building Commission,Acquisition and construction of the new library at 2101-15 S. Archer,04/25/2013,,15600000,15946153,97.83,,"2,3,25",Armour Square,1175347.057846964,1890222.745669939,41.854149626,-87.63188807,"(41.85414962645593, -87.63188807020713)"
1677,47th/Halsted,IGA - CPD - Park 1025 - Taylor Lauridsen - II,647 W Root St,Chicago Park District,An intergovernmental agreement between the City of Chicago and the Chicago Park District,04/13/2011,,150000,150000,100,,11,New City,1172477.470772767,1877338.138295887,41.818856987,-87.642800683,"(41.81885698749905, -87.64280068275616)"
14905,Lawrence/Kedzie,IGA - CBE - Peterson ES,5510 N Christiana Av,Chicago Board of Education,"Located in North Park, the TIF IGA with Chicago Board of Education includes the costs associated with the chimney stack reduction at Peterson.",09/14/2021,,750000,,,,39,North Park,1153016.828138496,1936489.312019876,41.981580415,-87.712619884,"(41.981580414778016, -87.71261988426222)"
1338,Kinzie Industrial Corridor,Coyne Institute,330 N Green St,"Coyne American Institute, Inc.","Located in the Near West Side community, the project includes construction of a 76,000 square foot, 2-story facility for use as technical and vocational school for 750 students.  The project will include 140 parking spaces and a partial green roof.",09/01/2004,,3300000,15926113,20.72,,27,Near West Side,1170633.325677431,1902419.91248186,41.887723918,-87.648832202,"(41.887723918162486, -87.6488322021647)"
11448,Western Avenue North,IGA - CPD - Welles Park - Fieldhouse Roof,2333 W Sunnyside Av,Chicago Park District,"Intergovernmental agreement between the City of Chicago and the Chicago Park District to provide $400,000 TIF to reconstruct and repair the roof of the fieldhouse at Welles Park. Improvements include, bathroom, locker room, pool and playground expansion.",12/09/2015,,400000,400000,100,,47,Lincoln Square,1159833.187778374,1929783.383947934,41.96304075,-87.687737117,"(41.96304074988563, -87.68773711730951)"
10920,Portage Park,4901 W. Irving Park Rd.,4901 W Irving Park Rd,"Irving Park Property Holdings, LLC","Located in Portage Park, the project includes a 71,330 square foot mixed-use development.  The renovated buildings includes a 61,212 square foot, 2-story building, formerly the Bank of America complex, which will house a Binny's, a health club and a theater, and  4925 W. Irving, a 1-story 5,123 square foot building which will house a restaurant.  The 5,000 square foot building at 4939 W. Irving Park will be demolished and replaced with 3,900 square foot commercial building.  A parking lot with 173 spaces will be located behind the bank building.",03/16/2016,,2000000,14106174,14.18,,45,Portage Park,1142947.455430134,1926103.083891035,41.953274022,-87.749912576,"(41.953274021567665, -87.74991257595252)"
1573,Kinzie Industrial Corridor,CB2,240 N Ashland Av,"Peppercorn 240, LLC","The CB2 Project is located in the Kinzie Industrial Corridor TIF District. The project consists of the rehabilitation of 50,000 square feet 3-story office building.",12/02/2009,,3400000,16226000,20.95,,27,Near West Side,1165644.923141726,1901991.164263869,41.886655132,-87.667163346,"(41.88665513164298, -87.6671633458753)"
1604,Midwest,Rockwell West End- Phase II-A Rental,306 S Campbell Av,"East Lake/West End, LLC",The Rockwell West End Phase II project is located in the Midwest TIF District. The affordable housing project consists of the construction of 22 individual buildings containing 115 rental units. 101 units will be affordable.,05/12/2010,,1250000,39248910,3.18,101,"2,27",Near West Side,1159750.173581437,1898532.617168265,41.877288098,-87.688905747,"(41.87728809752924, -87.68890574658876)"
1584,87th/Cottage Grove,IGA - PBC - Whitney Young Library,7901 S Dr Martin Luther King Jr Dr,Public Building Commission,Agreement between the City of Chicago and the PBC,04/22/2009,,1000000,13481299,7.42,,6,Chatham,1180314.087539662,1852683.292026462,41.75102533,-87.61480915,"(41.75102533039762, -87.61480915005625)"
12962,71st/Stony Island,Jeffery Plaza,2101 E 71st St,Shop & Save Market,"Located in South Shore, the project will renovate and occupy a grocery store space left vacant since the departure of Dominicks at the end of 2013.  The anchor tenant will be Shop and Save Market.",10/31/2018,,10000000,24965615,40.06,,5,South Shore,1191459.659488173,1858232.449646061,41.765990001,-87.573787337,"(41.765990001140594, -87.57378733665412)"
11064,Roosevelt/Cicero Industrial Corridor,IGA - CBE - Sumner,4320 W Fifth Av,,CPS Sumner - IGA pending,08/12/2013,,3000000,3000000,100,,24,West Garfield Park,1147607.199666976,1896098.170395592,41.870849224,-87.733554136,"(41.8708492240888, -87.73355413576171)"
1388,Central Loop,Fisher Building,343 S Dearborn St,343 S Dearborn II LLC,"Located in the Loop, the project includes converting a Daniel Burnham designed building into 184 residential rental units.  The project will also include first-floor retail space totaling approximately 6,275 square feet and second floor office/commercial space totaling approximately 8,200 square feet.  The building will also receive restoration of the facade, repairs and replacement of the terra cotta in the lobby and upper story common areas, replacement of windows, and replacement of all mechanical systems.",05/12/1999,,6600000,33880973,19.48,,"2,4",Loop,1176032.097318318,1898609.04203616,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
1564,Central Loop,IGA - CPD - Park 0541 - Pritzker,344 S State St,Chicago Park District,"Located in the Loop, the Chicago Park District built a public park at State St. and Van Buren St., and completed environmental remediation for the site.",02/07/2007,,1400000,1400000,100,,"2,4",Loop,1176390.73965502,1898604.13129871,41.877125229,-87.627804565,"(41.8771252285041, -87.62780456498845)"
1343,Roosevelt/Racine,Roosevelt Sq - ABLA - Phase 1,1300 W Roosevelt Rd,"RS Homes I LLC, RS Pointe LLC","The project includes construction of 233 for-sale housing units in 69 buildings which include mix of 3-flats, 6-flats, courtyard buildings, and townhomes on 13 acre site.  The project includes 47 affordable units, 27 moderate rate units, 159 market rate units, 292 parking spaces, and 3,000 square feet of retail space.",05/11/2005,12/20/2007,11475000,86706531,13.23,47,"2,28",Near West Side,1167855.839017627,1894869.251915119,41.86706467,-87.659249736,"(41.867064670267034, -87.65924973639657)"
500091,Midwest,Harvest Homes,3570 W Fifth Av,"Harvest Homes Apartments, L.P","Located in East Garfield Park, the project will consist of new construction of 36 affordable, multi-family rental units, which will be comprised of four, three-story walk-up buildings.  The development will offer one-to-four bedroom apartments and will be targeted to families with household incomes between 30% and 60% of the area median income.  Of the 36 apartments, eight will be handicapped accessible.  There will be 36 parking spaces; eight of which will be handicapped accessible.",04/15/2015,03/15/2018,1039544,13116453,7.93,36,28,East Garfield Park,1152467.667336691,1897941.688258582,41.875813459,-87.715660816,"(41.87581345863129, -87.71566081634818)"
1548,Howard/Paulina,IGA - CTA - Howard Station Project,1700 W Howard St,Chicago Transit Authority,An intergovernmental agreement between the CTA  and the City of Chicago.,06/11/2008,,4400000,82802000,5.31,,49,Rogers Park,1163652.173112272,1950386.070558556,42.019495326,-87.673112123,"(42.019495326202914, -87.67311212333439)"
1769,Jefferson Park,IGA - CPD - Park 0094 - Jefferson Memorial,4822 N Long Av,Chicago Park District,"The TIF-Funded Improvements for the Project include the following: demolition of the existing playground, design of new playground, installation of drainage, utilities, surfacing, play equipment and furnishings, spray feature, and landscaping.""",06/20/2011,,600000,600000,100,,45,Jefferson Park,1139458.13775203,1931593.736888644,41.968405337,-87.762605325,"(41.96840533730257, -87.76260532507628)"
